Order,Material,Type,MRP,PrS,Plnt,Order quantity,Unit,Bsc start,Basic fin.,System Status,Material description
50190,5095226,PI01,100,,1000,"62,607.00",EA,13/01/2025,14/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Ibuprofen Suspension 100 mg/5 mL 4 oz
50194,5095226,PI01,100,,1000,"62,607.00",EA,20/01/2025,21/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,Ibuprofen Suspension 100 mg/5 mL 4 oz
50197,5095226,PI01,100,,1000,"62,607.00",EA,27/01/2025,28/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,Ibuprofen Suspension 100 mg/5 mL 4 oz
832085,5095226,LA,100,,1000,"62,607.00",EA,03/07/2025,11/07/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832086,5095226,LA,100,,1000,"62,607.00",EA,25/07/2025,01/08/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832087,5095226,LA,100,,1000,"62,607.00",EA,29/08/2025,08/09/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832088,5095226,LA,100,,1000,"62,607.00",EA,18/09/2025,25/09/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832089,5095226,LA,100,,1000,"62,607.00",EA,09/10/2025,16/10/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832090,5095226,LA,100,,1000,"62,607.00",EA,04/11/2025,11/11/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832091,5095226,LA,100,,1000,"62,607.00",EA,02/12/2025,09/12/2025,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832092,5095226,LA,100,,1000,"62,607.00",EA,05/01/2026,12/01/2026,,Ibuprofen Suspension 100 mg/5 mL 4 oz
832093,5095226,LA,100,,1000,"62,607.00",EA,26/01/2026,02/02/2026,,Ibuprofen Suspension 100 mg/5 mL 4 oz
50496,5095243,PI01,100,,1000,"16,066.00",EA,27/01/2025,28/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Ibuprofen Suspension 100 mg/5 mL 16 oz
50499,5095243,PI01,100,,1000,"16,066.00",EA,29/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Ibuprofen Suspension 100 mg/5 mL 16 oz
50500,5095243,PI01,100,,1000,"16,066.00",EA,29/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Ibuprofen Suspension 100 mg/5 mL 16 oz
50502,5095243,PI01,100,,1000,"16,066.00",EA,29/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Ibuprofen Suspension 100 mg/5 mL 16 oz
825201,5095243,LA,100,,1000,"16,066.00",EA,30/07/2025,01/08/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
825202,5095243,LA,100,,1000,"16,066.00",EA,04/09/2025,08/09/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
824871,5095243,LA,100,,1000,"16,066.00",EA,23/09/2025,25/09/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
824872,5095243,LA,100,,1000,"16,066.00",EA,14/10/2025,16/10/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
824873,5095243,LA,100,,1000,"16,066.00",EA,07/11/2025,11/11/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
824874,5095243,LA,100,,1000,"16,066.00",EA,05/12/2025,09/12/2025,,Ibuprofen Suspension 100 mg/5 mL 16 oz
824875,5095243,LA,100,,1000,"16,066.00",EA,15/01/2026,19/01/2026,,Ibuprofen Suspension 100 mg/5 mL 16 oz
50488,5110404,PI01,100,,1000,"58,600.00",EA,27/01/2025,27/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
50489,5110404,PI01,100,,1000,"58,600.00",EA,28/01/2025,28/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
50490,5110404,PI01,100,,1000,"58,600.00",EA,29/01/2025,29/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
50491,5110404,PI01,100,,1000,"58,600.00",EA,30/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
50492,5110404,PI01,100,,1000,"58,600.00",EA,31/01/2025,31/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
826392,5110404,LA,100,,1000,"58,600.00",EA,06/06/2025,10/06/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
804301,5110404,LA,100,,1000,"58,600.00",EA,20/06/2025,24/06/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
804491,5110404,LA,100,,1000,"58,600.00",EA,07/07/2025,09/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
49567,5110404,PI01,100,,1000,"58,600.00",EA,14/07/2025,15/07/2025,CLSD PRT  CNF  DLV  PRC  CSER BASC BCRQ*,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
49569,5110404,PI01,100,,1000,"58,600.00",EA,14/07/2025,15/07/2025,CLSD PRT  CNF  DLV  PRC  CSER BASC BCRQ*,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
795581,5110404,LA,100,,1000,"58,600.00",EA,21/07/2025,23/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
823869,5110404,LA,100,,1000,"58,600.00",EA,28/07/2025,30/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
800981,5110404,LA,100,,1000,"58,600.00",EA,11/08/2025,13/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
804492,5110404,LA,100,,1000,"58,600.00",EA,18/08/2025,20/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
807164,5110404,LA,100,,1000,"58,600.00",EA,25/08/2025,27/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
794774,5110404,LA,100,,1000,"58,600.00",EA,28/08/2025,02/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
821224,5110404,LA,100,,1000,"58,600.00",EA,05/09/2025,09/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
821225,5110404,LA,100,,1000,"58,600.00",EA,05/09/2025,09/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
762499,5110404,LA,100,,1000,"58,600.00",EA,12/09/2025,16/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
787941,5110404,LA,100,,1000,"58,600.00",EA,19/09/2025,23/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
814508,5110404,LA,100,,1000,"58,600.00",EA,26/09/2025,30/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
826281,5110404,LA,100,,1000,"58,600.00",EA,08/10/2025,10/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
807165,5110404,LA,100,,1000,"58,600.00",EA,22/10/2025,24/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
795408,5110404,LA,100,,1000,"58,600.00",EA,05/11/2025,07/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
794776,5110404,LA,100,,1000,"58,600.00",EA,17/11/2025,19/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
825341,5110404,LA,100,,1000,"58,600.00",EA,24/11/2025,26/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
794772,5110404,LA,100,,1000,"58,600.00",EA,10/12/2025,12/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
821226,5110404,LA,100,,1000,"58,600.00",EA,26/12/2025,30/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
747820,5110404,LA,100,,1000,"58,600.00",EA,13/01/2026,15/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
794779,5110404,LA,100,,1000,"58,600.00",EA,27/01/2026,29/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 118mL L1
50323,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50325,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50327,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50368,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  MSPT PRT  CNF  DLV  PRC  BASC BCRQ*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50370,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50372,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50374,5110416,PI01,100,,1000,"14,642.00",EA,10/01/2025,10/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50376,5110416,PI01,100,,1000,"14,642.00",EA,03/02/2025,03/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50493,5110416,PI01,100,,1000,"14,642.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50521,5110416,PI01,100,,1000,"14,642.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50523,5110416,PI01,100,,1000,"14,642.00",EA,04/02/2025,04/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50526,5110416,PI01,100,,1000,"14,642.00",EA,05/02/2025,05/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50527,5110416,PI01,100,,1000,"14,642.00",EA,05/02/2025,05/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50525,5110416,PI01,100,,1000,"14,642.00",EA,06/02/2025,06/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
50531,5110416,PI01,100,,1000,"14,642.00",EA,07/02/2025,07/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
805006,5110416,LA,100,,1000,"14,642.00",EA,05/05/2025,06/05/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
805007,5110416,LA,100,,1000,"14,642.00",EA,05/05/2025,06/05/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
805495,5110416,LA,100,,1000,"14,642.00",EA,05/05/2025,06/05/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
821263,5110416,LA,100,,1000,"14,642.00",EA,05/05/2025,06/05/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
821264,5110416,LA,100,,1000,"14,642.00",EA,05/05/2025,06/05/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832212,5110416,LA,100,,1000,"14,642.00",EA,06/06/2025,10/06/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832213,5110416,LA,100,,1000,"14,642.00",EA,13/06/2025,17/06/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832214,5110416,LA,100,,1000,"14,642.00",EA,20/06/2025,24/06/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832215,5110416,LA,100,,1000,"14,642.00",EA,27/06/2025,01/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832216,5110416,LA,100,,1000,"14,642.00",EA,07/07/2025,09/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832217,5110416,LA,100,,1000,"14,642.00",EA,14/07/2025,16/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832218,5110416,LA,100,,1000,"14,642.00",EA,21/07/2025,23/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832219,5110416,LA,100,,1000,"14,642.00",EA,28/07/2025,30/07/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832220,5110416,LA,100,,1000,"14,642.00",EA,04/08/2025,06/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832221,5110416,LA,100,,1000,"14,642.00",EA,11/08/2025,13/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832222,5110416,LA,100,,1000,"14,642.00",EA,11/08/2025,13/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832223,5110416,LA,100,,1000,"14,642.00",EA,18/08/2025,20/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832224,5110416,LA,100,,1000,"14,642.00",EA,25/08/2025,27/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832225,5110416,LA,100,,1000,"14,642.00",EA,25/08/2025,27/08/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832226,5110416,LA,100,,1000,"14,642.00",EA,28/08/2025,02/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832227,5110416,LA,100,,1000,"14,642.00",EA,05/09/2025,09/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832228,5110416,LA,100,,1000,"14,642.00",EA,12/09/2025,16/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832229,5110416,LA,100,,1000,"14,642.00",EA,12/09/2025,16/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832230,5110416,LA,100,,1000,"14,642.00",EA,19/09/2025,23/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832231,5110416,LA,100,,1000,"14,642.00",EA,26/09/2025,30/09/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832232,5110416,LA,100,,1000,"14,642.00",EA,29/09/2025,01/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832233,5110416,LA,100,,1000,"14,642.00",EA,29/09/2025,01/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832234,5110416,LA,100,,1000,"14,642.00",EA,08/10/2025,10/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832235,5110416,LA,100,,1000,"14,642.00",EA,15/10/2025,17/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832236,5110416,LA,100,,1000,"14,642.00",EA,22/10/2025,24/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832237,5110416,LA,100,,1000,"14,642.00",EA,29/10/2025,31/10/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
49678,5110416,PI01,100,,1000,"14,642.00",EA,31/10/2025,03/11/2025,CLSD PRT  CNF  DLV  PRC  CSER BASC BCRQ*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
49680,5110416,PI01,100,,1000,"14,642.00",EA,03/11/2025,04/11/2025,CLSD PRT  CNF  DLV  PRC  CSER BASC BCRQ*,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832238,5110416,LA,100,,1000,"14,642.00",EA,05/11/2025,07/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832239,5110416,LA,100,,1000,"14,642.00",EA,10/11/2025,12/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832240,5110416,LA,100,,1000,"14,642.00",EA,17/11/2025,19/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832241,5110416,LA,100,,1000,"14,642.00",EA,24/11/2025,26/11/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832242,5110416,LA,100,,1000,"14,642.00",EA,03/12/2025,05/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832243,5110416,LA,100,,1000,"14,642.00",EA,10/12/2025,12/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832244,5110416,LA,100,,1000,"14,642.00",EA,17/12/2025,19/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832245,5110416,LA,100,,1000,"14,642.00",EA,17/12/2025,19/12/2025,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832246,5110416,LA,100,,1000,"14,642.00",EA,06/01/2026,08/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832247,5110416,LA,100,,1000,"14,642.00",EA,13/01/2026,15/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832248,5110416,LA,100,,1000,"14,642.00",EA,20/01/2026,22/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
832249,5110416,LA,100,,1000,"14,642.00",EA,27/01/2026,29/01/2026,,Bromphen/Pseudo/Dextrometh Syrp 473mL L1
747997,5200802,LA,100,,1000,"14,166.00",EA,14/04/2025,18/04/2025,,Nystatin Topical Powder USP 60 g
747998,5200802,LA,100,,1000,"14,166.00",EA,14/04/2025,18/04/2025,,Nystatin Topical Powder USP 60 g
748003,5200802,LA,100,,1000,"14,166.00",EA,14/04/2025,18/04/2025,,Nystatin Topical Powder USP 60 g
748005,5200802,LA,100,,1000,"14,166.00",EA,14/04/2025,18/04/2025,,Nystatin Topical Powder USP 60 g
748007,5200802,LA,100,,1000,"14,166.00",EA,21/04/2025,25/04/2025,,Nystatin Topical Powder USP 60 g
748009,5200802,LA,100,,1000,"14,166.00",EA,21/04/2025,25/04/2025,,Nystatin Topical Powder USP 60 g
748010,5200802,LA,100,,1000,"14,166.00",EA,21/04/2025,25/04/2025,,Nystatin Topical Powder USP 60 g
748013,5200802,LA,100,,1000,"14,166.00",EA,21/04/2025,25/04/2025,,Nystatin Topical Powder USP 60 g
832355,5200802,LA,100,,1000,"14,166.00",EA,16/06/2025,18/06/2025,,Nystatin Topical Powder USP 60 g
832356,5200802,LA,100,,1000,"14,166.00",EA,27/06/2025,01/07/2025,,Nystatin Topical Powder USP 60 g
832357,5200802,LA,100,,1000,"14,166.00",EA,14/07/2025,16/07/2025,,Nystatin Topical Powder USP 60 g
832358,5200802,LA,100,,1000,"14,166.00",EA,04/08/2025,06/08/2025,,Nystatin Topical Powder USP 60 g
832359,5200802,LA,100,,1000,"14,166.00",EA,18/08/2025,20/08/2025,,Nystatin Topical Powder USP 60 g
832360,5200802,LA,100,,1000,"14,166.00",EA,09/09/2025,11/09/2025,,Nystatin Topical Powder USP 60 g
832361,5200802,LA,100,,1000,"14,166.00",EA,19/09/2025,23/09/2025,,Nystatin Topical Powder USP 60 g
832362,5200802,LA,100,,1000,"14,166.00",EA,03/10/2025,07/10/2025,,Nystatin Topical Powder USP 60 g
832363,5200802,LA,100,,1000,"14,166.00",EA,15/10/2025,17/10/2025,,Nystatin Topical Powder USP 60 g
832364,5200802,LA,100,,1000,"14,166.00",EA,05/11/2025,07/11/2025,,Nystatin Topical Powder USP 60 g
832365,5200802,LA,100,,1000,"14,166.00",EA,17/11/2025,19/11/2025,,Nystatin Topical Powder USP 60 g
832366,5200802,LA,100,,1000,"14,166.00",EA,24/11/2025,26/11/2025,,Nystatin Topical Powder USP 60 g
832367,5200802,LA,100,,1000,"14,166.00",EA,10/12/2025,12/12/2025,,Nystatin Topical Powder USP 60 g
832368,5200802,LA,100,,1000,"14,166.00",EA,17/12/2025,19/12/2025,,Nystatin Topical Powder USP 60 g
832369,5200802,LA,100,,1000,"14,166.00",EA,06/01/2026,08/01/2026,,Nystatin Topical Powder USP 60 g
832370,5200802,LA,100,,1000,"14,166.00",EA,13/01/2026,15/01/2026,,Nystatin Topical Powder USP 60 g
832371,5200802,LA,100,,1000,"14,166.00",EA,27/01/2026,29/01/2026,,Nystatin Topical Powder USP 60 g
680580,5200815,LA,100,,1000,"56,666.00",EA,10/03/2025,14/03/2025,,Nystatin Topical Powder USP 15 g
680584,5200815,LA,100,,1000,"56,666.00",EA,10/03/2025,14/03/2025,,Nystatin Topical Powder USP 15 g
712698,5200815,LA,100,,1000,"56,666.00",EA,10/03/2025,14/03/2025,,Nystatin Topical Powder USP 15 g
712700,5200815,LA,100,,1000,"56,666.00",EA,10/03/2025,14/03/2025,,Nystatin Topical Powder USP 15 g
815151,5200815,LA,100,,1000,"56,666.00",EA,06/05/2025,12/05/2025,,Nystatin Topical Powder USP 15 g
815152,5200815,LA,100,,1000,"56,666.00",EA,06/05/2025,12/05/2025,,Nystatin Topical Powder USP 15 g
815153,5200815,LA,100,,1000,"56,666.00",EA,06/05/2025,12/05/2025,,Nystatin Topical Powder USP 15 g
821030,5200815,LA,100,,1000,"56,666.00",EA,06/05/2025,12/05/2025,,Nystatin Topical Powder USP 15 g
829784,5200815,LA,100,,1000,"56,666.00",EA,20/06/2025,24/06/2025,,Nystatin Topical Powder USP 15 g
829785,5200815,LA,100,,1000,"56,666.00",EA,14/07/2025,16/07/2025,,Nystatin Topical Powder USP 15 g
829786,5200815,LA,100,,1000,"56,666.00",EA,11/08/2025,13/08/2025,,Nystatin Topical Powder USP 15 g
829787,5200815,LA,100,,1000,"56,666.00",EA,09/09/2025,11/09/2025,,Nystatin Topical Powder USP 15 g
829788,5200815,LA,100,,1000,"56,666.00",EA,03/10/2025,07/10/2025,,Nystatin Topical Powder USP 15 g
829789,5200815,LA,100,,1000,"56,666.00",EA,29/10/2025,31/10/2025,,Nystatin Topical Powder USP 15 g
829790,5200815,LA,100,,1000,"56,666.00",EA,17/11/2025,19/11/2025,,Nystatin Topical Powder USP 15 g
829791,5200815,LA,100,,1000,"56,666.00",EA,10/12/2025,12/12/2025,,Nystatin Topical Powder USP 15 g
829792,5200815,LA,100,,1000,"56,666.00",EA,13/01/2026,15/01/2026,,Nystatin Topical Powder USP 15 g
768334,5200830,LA,100,,1000,"28,333.00",EA,10/02/2025,14/02/2025,,Nystatin Topical Powder USP 30 g
768335,5200830,LA,100,,1000,"28,333.00",EA,10/02/2025,14/02/2025,,Nystatin Topical Powder USP 30 g
768336,5200830,LA,100,,1000,"28,333.00",EA,10/02/2025,14/02/2025,,Nystatin Topical Powder USP 30 g
768337,5200830,LA,100,,1000,"28,333.00",EA,10/02/2025,14/02/2025,,Nystatin Topical Powder USP 30 g
809640,5200830,LA,100,,1000,"28,333.00",EA,28/04/2025,02/05/2025,,Nystatin Topical Powder USP 30 g
811498,5200830,LA,100,,1000,"28,333.00",EA,28/04/2025,02/05/2025,,Nystatin Topical Powder USP 30 g
816810,5200830,LA,100,,1000,"28,333.00",EA,28/04/2025,02/05/2025,,Nystatin Topical Powder USP 30 g
821031,5200830,LA,100,,1000,"28,333.00",EA,28/04/2025,02/05/2025,,Nystatin Topical Powder USP 30 g
832412,5200830,LA,100,,1000,"28,333.00",EA,07/07/2025,09/07/2025,,Nystatin Topical Powder USP 30 g
832413,5200830,LA,100,,1000,"28,333.00",EA,11/08/2025,13/08/2025,,Nystatin Topical Powder USP 30 g
832414,5200830,LA,100,,1000,"28,333.00",EA,09/09/2025,11/09/2025,,Nystatin Topical Powder USP 30 g
832415,5200830,LA,100,,1000,"28,333.00",EA,03/10/2025,07/10/2025,,Nystatin Topical Powder USP 30 g
832416,5200830,LA,100,,1000,"28,333.00",EA,29/10/2025,31/10/2025,,Nystatin Topical Powder USP 30 g
832417,5200830,LA,100,,1000,"28,333.00",EA,17/11/2025,19/11/2025,,Nystatin Topical Powder USP 30 g
832418,5200830,LA,100,,1000,"28,333.00",EA,10/12/2025,12/12/2025,,Nystatin Topical Powder USP 30 g
832419,5200830,LA,100,,1000,"28,333.00",EA,13/01/2026,15/01/2026,,Nystatin Topical Powder USP 30 g
50438,5201405,PI01,100,,1000,"13,215.00",EA,06/01/2025,06/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,RX HYDROCORT 2.5% OINT 1LB
50440,5201405,PI01,100,,1000,"13,215.00",EA,07/01/2025,07/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,RX HYDROCORT 2.5% OINT 1LB
50442,5201405,PI01,100,,1000,"13,215.00",EA,08/01/2025,08/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,RX HYDROCORT 2.5% OINT 1LB
50444,5201405,PI01,100,,1000,"13,215.00",EA,09/01/2025,09/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,RX HYDROCORT 2.5% OINT 1LB
808915,5201405,LA,100,,1000,"13,215.00",EA,28/04/2025,29/04/2025,,RX HYDROCORT 2.5% OINT 1LB
809768,5201405,LA,100,,1000,"13,215.00",EA,28/04/2025,29/04/2025,,RX HYDROCORT 2.5% OINT 1LB
816812,5201405,LA,100,,1000,"13,215.00",EA,28/04/2025,29/04/2025,,RX HYDROCORT 2.5% OINT 1LB
817757,5201405,LA,100,,1000,"13,215.00",EA,28/04/2025,29/04/2025,,RX HYDROCORT 2.5% OINT 1LB
832447,5201405,LA,100,,1000,"13,215.00",EA,01/07/2025,03/07/2025,,RX HYDROCORT 2.5% OINT 1LB
832448,5201405,LA,100,,1000,"13,215.00",EA,29/07/2025,31/07/2025,,RX HYDROCORT 2.5% OINT 1LB
832449,5201405,LA,100,,1000,"13,215.00",EA,10/09/2025,12/09/2025,,RX HYDROCORT 2.5% OINT 1LB
832450,5201405,LA,100,,1000,"13,215.00",EA,20/10/2025,22/10/2025,,RX HYDROCORT 2.5% OINT 1LB
50224,5201405,PI01,100,,1000,"13,215.00",EA,13/11/2025,18/11/2025,CLSD PRT  CNF  DLV  PRC  BASC BCRQ MACM*,RX HYDROCORT 2.5% OINT 1LB
50226,5201405,PI01,100,,1000,"13,215.00",EA,13/11/2025,18/11/2025,CLSD PRT  CNF  DLV  PRC  BASC BCRQ MACM*,RX HYDROCORT 2.5% OINT 1LB
832451,5201405,LA,100,,1000,"13,215.00",EA,18/11/2025,20/11/2025,,RX HYDROCORT 2.5% OINT 1LB
832452,5201405,LA,100,,1000,"13,215.00",EA,07/01/2026,09/01/2026,,RX HYDROCORT 2.5% OINT 1LB
747459,5204064,LA,100,,1000,"23,437.00",EA,24/03/2025,25/03/2025,,Selenium Sulfide Lotion 2.5% 4 oz
747460,5204064,LA,100,,1000,"23,437.00",EA,24/03/2025,25/03/2025,,Selenium Sulfide Lotion 2.5% 4 oz
747462,5204064,LA,100,,1000,"23,437.00",EA,24/03/2025,25/03/2025,,Selenium Sulfide Lotion 2.5% 4 oz
747463,5204064,LA,100,,1000,"23,437.00",EA,24/03/2025,25/03/2025,,Selenium Sulfide Lotion 2.5% 4 oz
802114,5204064,LA,100,,1000,"23,437.00",EA,02/06/2025,03/06/2025,,Selenium Sulfide Lotion 2.5% 4 oz
814511,5204064,LA,100,,1000,"23,437.00",EA,02/06/2025,03/06/2025,,Selenium Sulfide Lotion 2.5% 4 oz
823831,5204064,LA,100,,1000,"23,437.00",EA,02/06/2025,03/06/2025,,Selenium Sulfide Lotion 2.5% 4 oz
825158,5204064,LA,100,,1000,"23,437.00",EA,02/06/2025,03/06/2025,,Selenium Sulfide Lotion 2.5% 4 oz
